Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée
2023-04-01,Lyon Part Dieu,Montpellier,113,213,9,28,32.24107143,5.465511551
2023-04-01,Quimper,Paris Montparnasse,236,258,4,23,65.01304348,7.612669683
2023-04-01,Paris Lyon,Le Creusot Montceau Montchanin,85,200,12,19,28.56754386,2.84822695
2023-04-01,Paris Montparnasse,Angers Saint Laud,97,493,24,65,30.16230769,3.608813078
2023-04-01,Paris Montparnasse,Nantes,136,577,34,67,39.84552239,5.117127072
2023-04-01,Chambery Challes Les Eaux,Paris Lyon,177,268,4,61,41.19344262,11.30309343
2023-04-01,Paris Montparnasse,St Malo,156,89,10,9,25.37037037,2.940295359
2023-04-01,Bellegarde (Ain),Paris Lyon,166,240,3,32,26.672395833000003,4.916877637
2023-04-01,Besancon Franche Comte Tgv,Paris Lyon,135,167,3,10,31.37666667,2.855010225
2023-04-01,Lyon Part Dieu,Rennes,238,84,2,9,64.88333333,8.164837398
2023-04-01,Marseille St Charles,Lille,283,201,2,51,43.52109133129412,13.360887772286434
2023-04-01,Paris Est,Nancy,97,288,2,21,27.07936508,2.368356643
2023-04-01,Paris Lyon,Besancon Franche Comte Tgv,133,146,1,21,44.08015873,7.563908046
2023-04-01,Paris Lyon,Macon Loche,100,266,8,20,30.39666667,3.560206718
2023-04-01,Paris Lyon,Mulhouse Ville,174,277,1,32,49.84479167,6.368900966
2023-04-01,Paris Montparnasse,Brest,230,261,33,23,38.36956522,4.370614035
2023-04-01,Paris Nord,Arras,48,491,8,36,19.14861111,2.648309179
2023-04-01,Reims,Paris Est,46,236,3,12,14.71388889,0.974821173
2023-04-01,St Malo,Paris Montparnasse,154,90,1,9,29.55740741,4.610625
2023-04-01,Toulon,Paris Lyon,247,306,3,56,49.79226191,10.54136414
2023-04-01,Paris Lyon,Geneve,195,229,6,35,45.21142857,7.259865471
2023-04-01,Nancy,Paris Est,95,281,2,26,25.07628205,1.745443645
2023-04-01,Geneve,Paris Lyon,197,230,3,21,33.81269841,5.0853891336000006
2023-04-01,Paris Montparnasse,La Rochelle Ville,179,224,31,11,29.27272727,2.538860104
2023-04-01,Strasbourg,Paris Est,116,555,2,102,29.22745098,6.012317518
2023-04-01,Paris Lyon,Lausanne,237,158,4,18,42.30925926,5.250865801
2023-04-01,Montpellier,Lyon Part Dieu,114,208,11,32,38.58697917,8.281725888
2023-04-01,Paris Lyon,Zurich,255,127,0,14,58.15595238,7.695538058
2023-04-01,Paris Montparnasse,Le Mans,58,426,1,46,24.37898551,2.546352941
2023-04-01,Vannes,Paris Montparnasse,169,279,4,37,47.35990991,7.979903978
2023-04-01,Barcelona,Paris Lyon,408,60,0,14,45.04166667,12.34606061
2023-04-01,Paris Lyon,Italie,427,93,2,14,55.96428571,8.258241758
2023-04-01,Annecy,Paris Lyon,227,142,2,20,39.01166667,7.843285371700001
2023-04-01,Douai,Paris Nord,74,159,6,61,16.12513661,6.408685446
2023-04-01,Lille,Marseille St Charles,297,240,7,48,58.27812384145161,14.705364721708156
2023-04-01,Metz,Paris Est,90,298,1,26,26.22307692,1.839113356
2023-04-01,Paris Montparnasse,Tours,77,181,2,17,14.49607843,1.623463687
2023-04-01,Rennes,Lyon Part Dieu,238,84,6,4,49.2875,3.106837607
2023-04-01,Lyon Part Dieu,Marne La Vallee,110,337,1,89,29.0576779,9.307557558
2023-04-01,Paris Lyon,Marseille St Charles,201,576,4,82,59.92804878,9.870250583
2023-04-01,Angouleme,Paris Montparnasse,126,310,13,54,53.15617284,8.21894198
2023-04-01,Bordeaux St Jean,Tourcoing,333,30,2,7,45.42857143,11.78571429
2023-04-01,Dijon Ville,Paris Lyon,102,367,7,30,30.39611111,3.677731482
2023-04-01,Lyon Part Dieu,Lille,188,316,2,82,31.286081481186667,10.617665860514649
2023-04-01,Paris Lyon,Chambery Challes Les Eaux,176,266,4,47,27.63794326,6.859605598
2023-04-01,Angers Saint Laud,Paris Montparnasse,95,525,15,70,35.6552381,5.038713911
2023-04-01,Le Creusot Montceau Montchanin,Paris Lyon,85,212,12,35,28.77,5.754271357
2023-04-01,Le Mans,Paris Montparnasse,59,446,12,85,27.38666667,5.778560431
2023-04-01,Paris Est,Strasbourg,113,603,9,54,27.03240741,2.585409652
2023-04-01,Paris Montparnasse,Bordeaux St Jean,142,1007,61,93,37.25519713,4.467371388
2023-04-01,Paris Montparnasse,Vannes,161,247,26,34,32.88235294,6.20361991
2023-04-01,Poitiers,Paris Montparnasse,98,470,23,81,25.81234568,5.46505618
2023-04-01,Valence Alixan Tgv,Paris Lyon,135,442,6,80,51.68041667,8.456931464
2023-04-01,Paris Lyon,Lyon Part Dieu,123,699,51,86,42.65968992,6.366692387
2023-04-01,Paris Lyon,Bellegarde (Ain),166,234,6,43,43.59031008,9.582236842
2023-05-01,Francfort,Paris Est,231,160,8,28,32.47976191,9.743222222
2023-05-01,Geneve,Paris Lyon,198,233,6,12,51.94444444,4.34082232
2023-05-01,Paris Lyon,Nimes,187,206,3,19,39.36140351,5.216912972
2023-05-01,Marseille St Charles,Lyon Part Dieu,103,462,5,58,29.79971264,5.621135531
2023-05-01,Metz,Paris Est,89,284,0,45,28.87222222,5.152245863
2023-05-01,Mulhouse Ville,Paris Lyon,173,329,26,28,32.55119048,4.226545254
2023-05-01,Paris Lyon,Mulhouse Ville,173,331,29,28,36.625,4.19205298
2023-05-01,Paris Montparnasse,Bordeaux St Jean,142,918,1,88,29.47121212,3.620592512
2023-05-01,La Rochelle Ville,Paris Montparnasse,172,190,0,25,36.11933333,5.576014109
2023-05-01,St Malo,Paris Montparnasse,159,97,0,15,30.48,6.524226804
2023-05-01,Le Creusot Montceau Montchanin,Paris Lyon,84,218,5,27,16.38209877,2.74399684
2023-05-01,Lyon Part Dieu,Marne La Vallee,110,359,8,81,31.14711934,8.628252612
2023-05-01,Paris Est,Reims,46,225,0,16,17.77916667,1.584148148
2023-05-01,Paris Lyon,Lyon Part Dieu,123,708,8,52,36.73301282,3.074976191
2023-05-01,Paris Montparnasse,Angouleme,126,266,1,21,26.11507937,3.236100629
2023-05-01,Toulouse Matabiau,Paris Montparnasse,273,192,0,26,56.16346154,9.493836806
2023-05-01,Paris Lyon,Saint Etienne Chateaucreux,173,117,0,12,36.75694444,5.57991453
2023-05-01,Paris Montparnasse,Vannes,163,238,0,53,30.10377359,7.617647059
2023-05-01,Paris Est,Nancy,97,276,0,41,30.88739837,5.478321256
2023-05-01,Paris Lyon,Barcelona,403,62,7,9,58.77777778,10.43636364
2023-05-01,Paris Lyon,Geneve,196,234,5,17,42.34411765,3.547307133
2023-05-01,Paris Lyon,Zurich,248,142,10,13,35.88974359,6.135732323
2023-05-01,Lyon Part Dieu,Montpellier,114,216,5,45,36.46888889,8.894312796
2023-05-01,Montpellier,Lyon Part Dieu,114,218,6,72,27.94675926,11.00621069
2023-05-01,Paris Lyon,Marseille St Charles,200,609,6,34,43.07303922,3.908678828
2023-05-01,Paris Montparnasse,St Pierre Des Corps,65,445,0,43,14.79341085,1.710074906
2023-05-01,Poitiers,Paris Montparnasse,98,424,0,80,23.840416667000003,5.07998424
2023-05-01,Lausanne,Paris Lyon,233,156,6,5,50.62666667,2.263422819
2023-05-01,Stuttgart,Paris Est,194,135,2,33,41.72121212,14.54147583
2023-05-01,Lyon Part Dieu,Rennes,238,93,0,7,41.25476191,4.073297491
2023-05-01,Dunkerque,Paris Nord,130,167,0,14,20.44047619,3.360441767
2023-05-01,Paris Montparnasse,Laval,87,314,1,50,25.99233333,4.305910543
2023-05-01,Chambery Challes Les Eaux,Paris Lyon,176,235,1,69,37.93405797,12.65829757
2023-05-01,Marseille St Charles,Tourcoing,284,31,0,8,49.8125,15.59677419
2023-05-01,Paris Est,Metz,86,261,0,21,22.1952381,1.432694764
2023-05-01,Paris Lyon,Nice Ville,351,250,0,33,51.23838384,7.6766
2023-05-01,Paris Montparnasse,Poitiers,96,521,0,46,16.7557971,1.598112604
2023-05-01,Toulon,Paris Lyon,247,323,0,37,49.82882883,7.156088751
2023-05-01,Paris Lyon,Italie,426,77,0,17,53.79411765,11.03896104
2023-05-01,Lille,Paris Nord,69,676,1,79,21.358486068496127,3.347360255
2023-05-01,Marne La Vallee,Marseille St Charles,214,282,2,47,44.57730497,9.856547619
2023-05-01,Nancy,Paris Est,95,266,0,31,54.4983871,6.41754386
2023-05-01,Nice Ville,Paris Lyon,354,272,0,31,51.8655914,7.307169118
2023-05-01,Paris Nord,Dunkerque,127,189,2,15,27.56666667,1.762032086
2023-05-01,Italie,Paris Lyon,432,78,0,26,49.71089744,19.08311966
2023-05-01,Laval,Paris Montparnasse,86,283,0,44,28.75492424,5.127068558
2023-05-01,Lyon Part Dieu,Lille,188,338,6,78,31.14042735066667,10.21174698795241
2023-05-01,Marseille St Charles,Paris Lyon,200,575,6,44,46.62765152,4.989055164
2023-05-01,Paris Montparnasse,Le Mans,69,501,6,63,26.85687831,3.401077441
2023-05-01,Quimper,Paris Montparnasse,236,242,0,30,30.67944444,5.701175657
2023-05-01,Barcelona,Paris Lyon,407,62,0,12,68.10694444,15.73060606
2023-05-01,Paris Est,Francfort,227,165,7,35,40.98047619,13.19198312
2023-05-01,Paris Est,Strasbourg,114,552,5,42,39.1468254,3.468007313
2023-05-01,Paris Montparnasse,Tours,77,166,0,17,15.40098039,1.953212851
2023-05-01,Paris Est,Stuttgart,189,138,7,32,38.31927083,13.82239186
2023-05-01,Zurich,Paris Lyon,248,166,9,14,37.88452381,5.301910828
2023-05-01,Angers Saint Laud,Paris Montparnasse,99,520,0,86,33.59573643,5.056998698
2023-05-01,Paris Lyon,Macon Loche,99,259,3,20,26.58166667,2.937174479
2023-05-01,Paris Montparnasse,Nantes,136,571,0,65,33.71025641,4.106158786
2023-05-01,Valence Alixan Tgv,Paris Lyon,135,455,5,87,43.8605364,9.765814815
2023-05-01,Annecy,Paris Lyon,227,149,1,27,38.36728395,9.159070295
2023-05-01,Paris Lyon,Besancon Franche Comte Tgv,133,165,16,12,29.12777778,3.372483222
2023-05-01,Lille,Marseille St Charles,297,247,2,45,40.29785369260869,9.480836184793878
2023-05-01,Paris Montparnasse,Brest,238,279,1,29,42.4137931,5.014388489
2023-05-01,Bordeaux St Jean,Tourcoing,328,28,0,1,19.0,0.964285714
2023-05-01,Lyon Part Dieu,Paris Lyon,122,715,9,59,37.33757062,3.8514184397000006
2023-05-01,Paris Lyon,Aix En Provence Tgv,187,490,6,37,48.62162162,4.611398072
2023-05-01,Strasbourg,Nantes,334,57,0,2,18.0,1.4257309941999998
2023-05-01,Paris Lyon,Chambery Challes Les Eaux,174,229,1,38,28.648245614000004,5.957017544
2023-05-01,Paris Lyon,Perpignan,309,232,7,31,48.36344086,7.781037036999999
2023-05-01,Paris Montparnasse,La Rochelle Ville,178,196,0,11,28.09090909,2.655612245
2023-05-01,Tours,Paris Montparnasse,78,167,0,25,14.17533333,2.675948104
2023-05-01,Vannes,Paris Montparnasse,168,260,0,45,27.49518519,6.089664083
2023-05-01,Le Mans,Paris Montparnasse,68,508,0,106,27.99827044,6.493077957
2023-05-01,Marseille St Charles,Marne La Vallee,210,292,3,43,37.86976744,7.72662037
2023-05-01,Tourcoing,Bordeaux St Jean,305,27,0,0,0.0,-0.875925926
2023-05-01,Paris Lyon,Le Creusot Montceau Montchanin,84,205,4,17,27.93627451,2.124875622
2023-05-01,Paris Montparnasse,Angers Saint Laud,97,503,0,59,24.1480226,3.344035785
2023-05-01,St Pierre Des Corps,Paris Montparnasse,65,468,0,62,19.1655914,2.66741774
2023-05-01,Brest,Paris Montparnasse,234,276,0,19,26.43596491,3.398053528
2023-05-01,Douai,Paris Nord,75,176,1,32,16.40208333,4.192241379
2023-05-01,Paris Montparnasse,Rennes,107,741,0,95,28.85614035,3.610503824
2023-05-01,Lyon Part Dieu,Marseille St Charles,104,477,3,97,37.73608247,9.34478506
2023-05-01,Macon Loche,Paris Lyon,98,240,2,71,32.6657277,10.49024217
2023-05-01,Perpignan,Paris Lyon,313,240,1,34,70.35588235,11.71021277
2023-05-01,Aix En Provence Tgv,Paris Lyon,188,469,5,35,45.37571429,4.824102012
2023-05-01,Bellegarde (Ain),Paris Lyon,167,245,7,21,40.54603175,4.72219888
2023-05-01,Paris Lyon,Annecy,228,146,3,12,41.5,5.010489511
2023-05-01,Paris Lyon,Bellegarde (Ain),167,239,6,28,34.98690476,5.429327611
2023-05-01,Paris Lyon,Valence Alixan Tgv,135,421,5,50,37.54633333,5.549559294900001
2023-05-01,Saint Etienne Chateaucreux,Paris Lyon,173,116,0,12,35.47777778,5.391091954
2023-05-01,Grenoble,Paris Lyon,184,189,2,18,32.62314815,5.004188948
2023-05-01,Reims,Paris Est,46,224,0,22,20.28787879,2.244940476
2023-05-01,Nantes,Paris Montparnasse,137,603,0,81,39.79691358,6.05392482
2023-05-01,Angouleme,Paris Montparnasse,126,282,0,43,36.8131783,5.443645084
2023-05-01,Marne La Vallee,Lyon Part Dieu,110,410,5,71,33.3629108,7.670452674900001
2023-05-01,Paris Lyon,Avignon Tgv,164,475,6,43,35.65697674,4.184470505
2023-05-01,Paris Montparnasse,St Malo,163,95,0,12,29.73888889,4.248421053
2023-05-01,Paris Lyon,Lausanne,235,173,8,15,35.69777778,3.924545455
2023-05-01,Bordeaux St Jean,Paris Montparnasse,141,933,0,113,35.61253687,5.464683816
2023-05-01,Lille,Lyon Part Dieu,184,376,4,58,37.42006802674286,7.987337634079837
2023-05-01,Paris Lyon,Grenoble,185,216,2,18,40.0,3.808411215
2023-05-01,Paris Nord,Lille,66,649,0,60,20.12539328228572,2.1095531587394456
2023-05-01,Rennes,Paris Montparnasse,106,772,0,114,26.78245614,4.890290421
2023-05-01,Arras,Paris Nord,50,509,2,87,19.09214559,4.362417655
2023-05-01,Rennes,Lyon Part Dieu,239,94,0,12,52.02222222,5.334946237
2023-05-01,Paris Lyon,Montpellier,218,221,3,21,38.50396825,5.186009174
2023-05-01,Paris Nord,Arras,48,503,0,50,25.25666667,3.545526839
2023-05-01,Paris Nord,Douai,70,130,1,16,20.28645833,4.07881137
2023-05-01,Avignon Tgv,Paris Lyon,166,494,6,54,34.95277778,4.827994524
2023-05-01,Besancon Franche Comte Tgv,Paris Lyon,136,177,14,12,44.3125,3.191666667
2023-05-01,Montpellier,Paris Lyon,212,271,3,37,53.23558559,10.13619403
2023-05-01,Nantes,Strasbourg,312,57,0,4,43.65833333,5.217836257
2023-05-01,Paris Montparnasse,Quimper,232,230,1,30,40.13333333,6.139737991
2023-05-01,Dijon Ville,Paris Lyon,102,395,28,26,34.15512821,3.4843379
2023-05-01,Marseille St Charles,Lille,282,211,3,35,35.476352813909095,8.978631342333653
2023-05-01,Nimes,Paris Lyon,182,267,3,43,47.73565892,10.21963384
2023-05-01,Paris Lyon,Dijon Ville,100,404,33,28,30.29226191,2.95345912
2023-05-01,Paris Lyon,Toulon,244,319,0,21,52.36269841,3.620950888
2023-05-01,Paris Montparnasse,Toulouse Matabiau,271,186,0,23,48.06376812,6.01218638
2023-05-01,Strasbourg,Paris Est,116,503,4,115,32.2026087,8.799632599
2023-06-01,Annecy,Paris Lyon,230,150,0,39,48.44102564,15.077628635000002
2023-06-01,Douai,Paris Nord,74,185,0,41,27.40203252,7.114732964999999
2023-06-01,Paris Lyon,Le Creusot Montceau Montchanin,78,201,2,22,31.08409091,4.080904523
2023-06-01,Bordeaux St Jean,Tourcoing,322,29,0,4,60.25,6.379310345
2023-06-01,Nantes,Strasbourg,312,56,0,3,38.06111111,3.463392857
2023-06-01,Paris Est,Nancy,96,299,0,38,30.40921053,4.683890747
2023-06-01,Paris Montparnasse,Tours,77,191,2,34,38.76813726,7.300176367
2023-06-01,Saint Etienne Chateaucreux,Paris Lyon,169,112,2,15,33.79111111,6.322018349
2023-06-01,Paris Lyon,Montpellier,216,216,2,47,40.56985816,11.0805296
2023-06-01,Marne La Vallee,Marseille St Charles,213,271,1,48,36.57291667,8.301481482
2023-06-01,Montpellier,Paris Lyon,211,261,1,64,42.82630208,12.74730769
2023-06-01,Paris Lyon,Valence Alixan Tgv,132,417,1,103,42.71391586,12.28317269
2023-06-01,Paris Montparnasse,Brest,230,277,1,27,66.37037037,7.467391304
2023-06-01,Marseille St Charles,Tourcoing,288,30,0,6,40.66666667,8.483333333
2023-06-01,Nimes,Paris Lyon,181,257,1,63,42.17751323,12.50527344
2023-06-01,Tours,Paris Montparnasse,78,192,1,32,45.84114583,8.65034904
2023-06-01,Lille,Marseille St Charles,297,240,1,44,36.608196720967214,8.431589958246862
2023-06-01,Lyon Part Dieu,Montpellier,117,206,1,39,26.33760684,6.283658537
2023-06-01,Paris Montparnasse,Angers Saint Laud,92,527,0,71,49.429342723000005,7.145888678
2023-06-01,Rennes,Lyon Part Dieu,239,90,1,6,113.1055556,7.129962546799999
2023-06-01,Strasbourg,Nantes,334,56,0,11,51.70757576,11.43065476
2023-06-01,Paris Lyon,Italie,430,90,3,14,76.85714286,12.99425287
2023-06-01,Le Creusot Montceau Montchanin,Paris Lyon,78,210,2,37,33.43918919,6.881490385
2023-06-01,Paris Montparnasse,Rennes,100,764,1,94,53.74787234,6.354390564
2023-06-01,Vannes,Paris Montparnasse,167,284,0,43,42.00775194,7.251701878
2023-06-01,Chambery Challes Les Eaux,Paris Lyon,178,241,3,84,49.59186508,18.41413502
2023-06-01,Mulhouse Ville,Paris Lyon,169,310,2,30,33.78222222,4.476515152
2023-06-01,Paris Lyon,Marseille St Charles,196,591,0,97,43.31013746,9.459024253
2023-06-01,Paris Montparnasse,Bordeaux St Jean,142,1035,1,123,49.46422764,7.042504836
2023-06-01,Paris Montparnasse,Quimper,229,255,1,40,62.60000000000001,10.32874016
2023-06-01,Dunkerque,Paris Nord,131,168,2,25,34.37133333,7.367676768
2023-06-01,Lille,Paris Nord,68,660,6,133,30.179099412283023,7.124269985812997
2023-06-01,Lyon Part Dieu,Lille,186,329,3,103,32.750166534353845,12.192689161349692
2023-06-01,Lyon Part Dieu,Paris Lyon,119,709,9,98,40.0909864,6.963904762
2023-06-01,Paris Montparnasse,Laval,80,308,2,54,46.45216049399999,8.054411765
2023-06-01,Paris Montparnasse,St Malo,157,95,3,8,57.6625,5.26576087
2023-06-01,Paris Montparnasse,Toulouse Matabiau,271,215,0,28,114.4083333,13.71077519
2023-06-01,Valence Alixan Tgv,Paris Lyon,133,440,2,116,41.48721264,12.76575343
2023-06-01,Paris Lyon,Dijon Ville,98,370,1,34,38.6872549,4.382565492
2023-06-01,Paris Lyon,Macon Loche,93,267,2,47,39.60070922,9.158238994
2023-06-01,Paris Est,Stuttgart,189,118,0,29,29.54712644,11.51285311
2023-06-01,Stuttgart,Paris Est,194,118,1,33,41.37626263,14.78860399
2023-06-01,Arras,Paris Nord,50,497,4,118,26.55932203,7.696443089
2023-06-01,Paris Est,Metz,85,264,0,51,25.40686275,5.599558081
2023-06-01,Paris Lyon,Grenoble,184,215,7,76,43.80263158,16.92548077
2023-06-01,Barcelona,Paris Lyon,405,59,0,21,34.43174603,13.95451977
2023-06-01,Paris Lyon,Aix En Provence Tgv,184,477,0,96,44.76163194,10.99475891
2023-06-01,Nice Ville,Paris Lyon,347,252,0,70,44.81071429,14.31566667
2023-06-01,Paris Lyon,Lyon Part Dieu,121,710,10,71,39.50117371,3.992560801
2023-06-01,Strasbourg,Paris Est,114,492,2,105,30.15730159,7.689897959
2023-06-01,Lyon Part Dieu,Marseille St Charles,108,458,2,99,34.65117845,9.381140351
2023-06-01,Grenoble,Paris Lyon,183,185,3,66,53.44671717,21.1489011
2023-06-01,Macon Loche,Paris Lyon,93,243,1,90,47.2637037,18.31208333
2023-06-01,Lausanne,Paris Lyon,228,121,1,13,70.98974359,8.963865546
2023-06-01,Dijon Ville,Paris Lyon,98,366,1,31,49.78225807,5.461552511
2023-06-01,Marseille St Charles,Paris Lyon,195,557,0,110,43.25863636,11.31798324
2023-06-01,Paris Montparnasse,Le Mans,58,454,0,63,52.78888889,7.1219163
2023-06-01,Perpignan,Paris Lyon,310,221,0,56,50.501488095000006,14.49090909
2023-06-01,Italie,Paris Lyon,436,90,3,32,58.01875,24.0618774
2023-06-01,Paris Lyon,Avignon Tgv,162,461,1,93,36.83709677,8.984855073
2023-06-01,Paris Montparnasse,St Pierre Des Corps,66,513,2,86,41.26046512,7.198662753
2023-06-01,Paris Lyon,Barcelona,402,60,0,11,59.81818182,12.13333333
2023-06-01,Lyon Part Dieu,Rennes,237,90,1,7,66.45,6.658801498
2023-06-01,Marseille St Charles,Lyon Part Dieu,106,443,3,106,30.58301887,8.620259939
2023-06-01,Marseille St Charles,Marne La Vallee,210,283,0,60,38.21694444,11.03333333
2023-06-01,Paris Lyon,Perpignan,307,224,2,39,56.57820513,11.04872372
2023-06-01,Poitiers,Paris Montparnasse,99,480,2,102,31.43104575,7.356813417
2023-06-01,Paris Lyon,Geneve,196,232,2,28,47.51845238,6.400072464
2023-06-01,Laval,Paris Montparnasse,82,288,0,61,32.91612022,6.792766204
2023-06-01,Metz,Paris Est,87,287,1,64,24.04348958,6.395629371
2023-06-01,St Malo,Paris Montparnasse,153,94,0,8,52.02083333,5.921376811599999
2023-06-01,Reims,Paris Est,46,242,0,31,19.72204301,3.056267218
2023-06-01,Geneve,Paris Lyon,193,229,2,30,37.90277778,7.731424376
2023-06-01,Paris Lyon,Lausanne,233,122,1,15,41.02333333,6.024380165
2023-06-01,Bellegarde (Ain),Paris Lyon,161,237,2,48,30.367708333000003,8.164893617
2023-06-01,Bordeaux St Jean,Paris Montparnasse,141,1052,0,176,49.21297349,9.589559569
2023-06-01,Paris Est,Strasbourg,111,541,1,68,23.4375,3.413580247
2023-06-01,Paris Lyon,Zurich,245,142,2,19,30.95,5.968214286
2023-06-01,Brest,Paris Montparnasse,228,280,0,26,61.85320513,7.220310633
2023-06-01,Paris Lyon,Nice Ville,346,254,2,56,36.50178571,8.883134921
2023-06-01,Paris Montparnasse,Angouleme,126,297,1,37,53.33828829,8.277759009
2023-06-01,Toulouse Matabiau,Paris Montparnasse,273,215,0,36,76.68888889,14.82426357
2023-06-01,Angouleme,Paris Montparnasse,126,312,0,54,47.23641975,6.406359649
2023-06-01,Paris Est,Reims,45,242,0,28,24.725,3.420247934
2023-06-01,Zurich,Paris Lyon,244,172,1,14,33.79404762,4.645784314
2023-06-01,Le Mans,Paris Montparnasse,59,460,0,92,27.65380435,5.647463768
2023-06-01,Tourcoing,Bordeaux St Jean,305,30,0,2,0.0,1.1178160920000002
2023-06-01,Paris Nord,Douai,70,136,0,30,34.29722222,8.969730392
2023-06-01,Lille,Lyon Part Dieu,181,371,2,64,33.60584552213044,6.824824625618428
2023-06-01,Nantes,Paris Montparnasse,133,622,2,78,41.10299145,5.91844086
2023-06-01,Paris Montparnasse,La Rochelle Ville,178,224,3,22,71.70454546,7.963800904999999
2023-06-01,Lyon Part Dieu,Marne La Vallee,107,352,0,114,29.66871345,11.5125947
2023-06-01,Francfort,Paris Est,231,150,1,19,29.304385965000005,7.434004474299999
2023-06-01,Marne La Vallee,Lyon Part Dieu,106,400,2,66,33.14520202,6.47139866
2023-06-01,Paris Montparnasse,Nantes,131,602,1,65,60.66641026,7.326844148599999
2023-06-01,Paris Nord,Arras,48,509,8,64,38.6640625,6.202927478
2023-06-01,Paris Lyon,Annecy,233,150,1,34,52.51470588,13.70469799
2023-06-01,Paris Lyon,Toulon,238,310,0,47,45.78297872,7.508010752699999
2023-06-01,Paris Est,Francfort,228,162,1,27,38.78827161,10.79699793
2023-06-01,Angers Saint Laud,Paris Montparnasse,95,543,1,83,33.64196787,5.768422674
2023-06-01,Paris Lyon,Nimes,183,198,3,47,37.77375887,11.83230769
